class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96
P, 9.09287232470647E-5, 6.440532417346501E-4, 3.0998140111593303E-4, 6.277463904582549E-4, 0.0, 0.0, 0.003067484662576687, 6.658343736995423E-4, 0.0, 0.0, 0.0, 0.0, 0.001212820104978527, 5.031627372052904E-4, 0.0, 9.118263882556761E-4, 0.0, 1.9875447197561946E-4, 6.277463904582549E-4, 0.0, 8.742022904100009E-4, 0.0032258064516129032, 5.001184491063672E-4, 0.0022518899790895932, 3.029385034837928E-4, 2.7321047141224975E-4, 0.0, 7.201238613041443E-5, 0.0, 0.0038363171355498722, 0.0010746910263299302, 0.0, 0.0, 0.0, 0.0, 0.0, 6.41333974667308E-4, 0.0, 0.0, 7.352400558782443E-5, 0.0028721067747930393, 2.4525833878351864E-4, 0.0, 0.0043541364296081275, 6.122948812147931E-4, 0.0, 0.0, 0.014084507042253521, 0.0, 2.3668639053254438E-4, 8.321198252548367E-4, 0.0054811205846528625, 4.5970972614434885E-4, 0.0, 4.336513443191674E-4, 9.76324139614352E-4, 3.857727027235553E-5, 0.0, 0.0, 0.0021461786097531897, 0.0, 0.0, 2.1051154304961055E-4, 5.685510071474983E-4, 0.0, 0.0030864197530864196, 0.0, 3.027057234666791E-4, 0.0010939921597228554, 7.377002667070195E-4, 9.127873205543108E-4, 0.0, 4.496402877697842E-4, 3.773869726017058E-5, 0.0, 0.0, 0.0, 8.417508417508417E-4, 0.0, 0.002387164825403875, 0.0, 0.002430133657351154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
P, 3.86447073800025E-4, 0.0, 0.0012399256044637321, 0.003389830508474576, 0.0, 0.0, 0.0, 4.993757802746567E-4, 3.4904013961605586E-4, 3.2351989647363315E-4, 0.0036607687614399025, 0.0, 5.169397168760935E-4, 6.469235192639448E-4, 0.003146067415730337, 0.0022795659706391904, 0.002507163323782235, 8.943951238902875E-4, 0.003389830508474576, 0.0, 0.0011364629775330011, 0.0, 6.843726145666079E-4, 0.00402123210551713, 0.0024235080278703423, 4.553507856870829E-4, 0.0, 3.600619306520722E-4, 0.0012048192771084338, 0.007033248081841432, 0.0033584094572810318, 0.0, 0.0014375760256552029, 0.0, 0.0, 0.003883495145631068, 0.00160333493666827, 0.0, 0.0, 1.4704801117564886E-4, 0.0024215802218843273, 0.0019293655984303467, 0.0, 0.00362844702467344, 6.735243693362724E-4, 5.197505197505198E-4, 7.050197405527354E-4, 0.0, 0.0, 0.0, 0.0016642396505096733, 0.002131546894031669, 3.940369081237276E-4, 0.0, 5.420641803989592E-4, 0.00244081034903588, 0.0011187408378983102, 0.0, 0.0, 0.0013115535948491712, 0.0, 0.011146496815286623, 7.017051434987019E-5, 0.0030864197530864196, 6.261740763932373E-4, 0.009259259259259259, 0.0, 0.0014669585060308294, 8.660771264472605E-4, 0.0013808235761439084, 0.0019085553066135591, 0.0, 0.0010116906474820144, 3.3964827534153523E-4, 0.0026246719160104987, 0.0, 0.0, 0.005892255892255892, 0.0, 0.0017764947537889301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018814675446848542, 0.021052631578947368
P, 3.523488025823757E-4, 0.0038643194504079004, 0.0018598884066955983, 0.0035153797865662274, 0.0, 0.0, 0.0, 3.051740879456235E-4, 0.0, 0.0, 0.005491153142159854, 0.0, 0.0011929378081756005, 0.0019407705577918343, 0.015730337078651686, 0.00802407221664995, 0.009312320916905445, 5.300119252683185E-4, 0.0035153797865662274, 0.0, 6.119416032870006E-4, 0.0, 3.4218630728330397E-4, 0.004986327810841242, 9.088155104513784E-4, 9.934926233172718E-4, 0.0020876826722338203, 0.0012602167572822525, 0.0, 0.00319693094629156, 0.011284255776464266, 0.0, 0.0, 0.0, 0.07303370786516854, 0.001941747572815534, 0.002886002886002886, 0.0, 0.0, 0.0016910521285199618, 0.011938953652080869, 0.0015860039241334205, 0.0, 0.015239477503628448, 0.0011021307861866275, 0.032224532224532226, 9.870276367738298E-4, 0.0, 3.80517503805175E-4, 0.0014201183431952662, 0.001040149781568546, 0.0051766138855054815, 2.626912720824851E-4, 0.0, 1.0841283607979184E-4, 0.002684891383939468, 0.00146593627034951, 0.0, 0.0, 0.004848773896109057, 0.0, 0.022292993630573247, 4.911936004490913E-4, 7.309941520467836E-4, 3.1308703819661864E-4, 0.009259259259259259, 0.0, 7.451217808410562E-4, 0.003464308505789042, 0.00397223220534549, 0.010372583188117169, 0.0, 0.0012365107913669064, 2.6417088082119407E-4, 0.0, 0.0, 0.0, 0.011784511784511785, 0.0, 0.006162216177205352, 0.0, 0.019441069258809233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.0, 0.001762114537444934, 0.0, 0.0, 0.0, 0.0
P, 0.05310237437628579, 0.048089308716187204, 0.08152510849349039, 0.10018832391713747, 0.021052631578947368, 0.11764705882352941, 0.024539877300613498, 0.06586211679844639, 0.002443280977312391, 0.007440957618893562, 0.21232458816351435, 0.08333333333333333, 0.05887148083346588, 0.07382116158711903, 0.371685393258427, 0.10330992978936811, 0.09348137535816618, 0.01745726778852524, 0.10018832391713747, 0.0, 0.011626890462453012, 0.1032258064516129, 0.028664683740885998, 0.1372044394402445, 0.036352620418055134, 0.024978060371235077, 0.0041753653444676405, 0.030965326036078204, 0.04257028112449799, 0.09207161125319693, 0.38070929607737775, 0.0, 0.0011058277120424638, 0.072992700729927, 1.0, 0.05436893203883495, 0.06397306397306397, 0.045454545454545456, 0.009950248756218905, 0.07874420998455996, 0.323647012445796, 0.047939829954218444, 0.05673758865248227, 0.1313497822931785, 0.02900528323011791, 0.886954261954262, 0.14114495205865765, 0.0, 0.001141552511415525, 0.017988165680473372, 0.05928853754940711, 0.13702801461632155, 0.022788467853155577, 0.018971848225214197, 0.005637467476149176, 0.20990969001708568, 0.04096906102924157, 0.0, 0.0, 0.13552720480108105, 0.0, 0.5270700636942676, 0.005894323205389095, 0.05977907732293697, 0.031934877896055106, 0.2654320987654321, 0.0, 0.01788292274018535, 0.037970644543714106, 0.08937522462027352, 0.19990042320139406, 0.0, 0.03709532374100719, 0.011321609178051174, 0.0026246719160104987, 0.0, 0.03403565640194489, 0.12205387205387205, 0.0, 0.07017154277466274, 0.13636363636363635, 0.3645200486026732, 0.0, 0.0, 0.0, 0.003875968992248062, 0.2, 0.22727272727272727, 0.18592964824120603, 0.22857142857142856, 0.0, 0.18840579710144928, 0.012334801762114538, 0.0, 0.0, 0.1533396048918156, 0.3087719298245614
P, 0.039247110171514304, 0.03885787891799056, 0.026968381897086176, 0.04331450094161959, 0.002105263157894737, 0.0, 0.007668711656441718, 0.02696629213483146, 0.0020942408376963353, 0.0035587188612099642, 0.14215985356924954, 0.027777777777777776, 0.04215046922220455, 0.04212190914318574, 0.10157303370786516, 0.06510440412145528, 0.04888968481375358, 0.012057771299854247, 0.04331450094161959, 0.019417475728155338, 0.007168458781362007, 0.05806451612903226, 0.027295938511752785, 0.07382982145729451, 0.04877309906089064, 0.012418657791465898, 0.0041753653444676405, 0.009397616390019084, 0.04216867469879518, 0.055626598465473145, 0.19317571198280495, 0.0, 0.010615946035607652, 0.0072992700729927005, 0.6629213483146067, 0.07572815533980583, 0.07279140612473946, 0.022727272727272728, 0.09577114427860696, 0.017351665318726565, 0.1973306301740159, 0.030019620667102682, 0.0028368794326241137, 0.19339622641509435, 0.021850180189636473, 0.8461538461538461, 0.05386350817822899, 0.0, 9.512937595129375E-4, 0.04260355029585799, 0.012065737466195133, 0.1312423873325213, 0.03999474617455835, 0.0605875152998776, 0.013660017346053772, 0.04954845008542836, 0.0191729033253607, 0.0125, 0.0056179775280898875, 0.05246214379396685, 0.0, 0.2229299363057325, 0.01564802470002105, 0.027452891487979206, 0.05165936130244208, 0.25925925925925924, 0.0, 0.017091230848041726, 0.023247333394110677, 0.04350540034426013, 0.08746162144220397, 0.2, 0.02697841726618705, 0.0050569854328628575, 0.015748031496062992, 0.03333333333333333, 0.017828200972447326, 0.047979797979797977, 0.029411764705882353, 0.07466829512019098, 0.0, 0.11543134872417983, 0.0, 0.0, 0.25, 0.007751937984496124, 0.02, 0.6818181818181818, 0.01507537688442211, 0.14285714285714285, 0.0, 0.17391304347826086, 0.008223201174743025, 0.0, 0.0, 0.020696142991533398, 0.2
P, 0.019936122571918936, 0.0111635895234006, 0.026968381897086176, 0.0192090395480226, 0.014736842105263158, 0.0, 0.012269938650306749, 0.011541129144125398, 0.0013961605584642235, 0.0012940795858945326, 0.020134228187919462, 0.0, 0.016045013519961827, 0.06742380678550891, 0.03191011235955056, 0.02051609373575271, 0.022027220630372494, 0.0066251490658539814, 0.0192090395480226, 0.009708737864077669, 0.014162077104642014, 0.01935483870967742, 0.006975336263851965, 0.02895287115972334, 0.06482883974553166, 0.0043382511218187534, 0.0041753653444676405, 0.0032765635689338568, 0.04136546184738956, 0.021099744245524295, 0.1155292853304675, 0.0, 0.008736038925135465, 0.072992700729927, 0.0056179775280898875, 0.05631067961165048, 0.03527336860670194, 0.0, 0.014925373134328358, 0.03720314682743916, 0.07794109365320719, 0.019637017658600393, 0.00851063829787234, 0.07801161103047896, 0.008230992617473147, 0.12681912681912683, 0.026367738296672306, 0.014084507042253521, 9.512937595129375E-4, 0.06106508875739645, 0.0014562096941959641, 0.010657734470158343, 0.02751691075064031, 0.02447980416156671, 0.029163052905464008, 0.03148645350256285, 0.011881799243885502, 0.0, 0.0, 0.03310679225785938, 0.0, 0.0589171974522293, 0.0063153462914883165, 0.019736842105263157, 0.06105197244834064, 0.043209876543209874, 0.0, 0.018860895077539234, 0.059257908651654666, 0.026878771256171146, 0.0646419384283462, 0.0, 0.018322841726618706, 0.002566231413691599, 0.0026246719160104987, 0.0, 0.006482982171799027, 0.02861952861952862, 0.0, 0.03164381280186532, 0.045454545454545456, 0.02187120291616039, 0.0, 0.017964071856287425, 0.0, 0.0, 0.0, 0.10606060606060606, 0.03015075376884422, 0.08571428571428572, 0.0, 0.04830917874396135, 0.007929515418502203, 0.0, 0.0, 0.010348071495766699, 0.11929824561403508
P, 0.015060069787795092, 0.0072992700729927005, 0.011159330440173589, 0.011424984306340239, 0.00631578947368421, 0.0, 0.012269938650306749, 0.006713829934803717, 0.0010471204188481676, 9.705596894208993E-4, 0.03477730323367907, 0.0, 0.012386670908223318, 0.005822311673375503, 0.029662921348314608, 0.005288593051882922, 0.0035816618911174787, 0.0062607658672320125, 0.011424984306340239, 0.0, 0.0014861438936970015, 0.0032258064516129032, 0.008186149351162117, 0.011902847032330707, 0.020296879733414118, 0.003899458546520292, 0.0020876826722338203, 0.0023764087423036764, 0.011646586345381526, 0.008951406649616368, 0.03533046749059646, 0.0, 8.846621696339711E-4, 0.0, 0.2808988764044944, 0.009708737864077669, 0.01443001443001443, 0.0, 0.03482587064676617, 0.0011763840894051909, 0.023033170017457905, 0.011363636363636364, 0.0, 0.04462989840348331, 0.008475910569959064, 0.030145530145530147, 0.008601240834743373, 0.0, 7.6103500761035E-4, 0.006627218934911243, 0.03994175161223216, 0.06577344701583435, 0.009982268339134433, 0.03610771113831089, 0.009757155247181267, 0.015621186233829631, 0.006056631432759818, 0.0, 0.0056179775280898875, 0.006557767974245857, 0.0, 0.05573248407643312, 0.003438355203143639, 0.010721247563352826, 0.013462742642454603, 0.05246913580246913, 0.0, 0.004424160573743771, 0.041070288996262194, 0.01407305124179545, 0.018255746411086217, 0.0, 0.0073066546762589925, 6.415578534228998E-4, 0.007874015748031496, 0.0, 0.0032414910858995136, 0.017676767676767676, 0.0, 0.018653194914783768, 0.0, 0.013365735115431349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8636363636363636, 0.0, 0.02857142857142857, 0.0, 0.028985507246376812, 0.00499265785609398, 0.0, 0.0, 0.00940733772342427, 0.028070175438596492
P, 5.228401586706221E-4, 8.587376556462001E-4, 0.0, 1.2554927809165097E-4, 0.0, 0.0, 0.0, 4.161464835622139E-4, 0.0, 0.0, 6.101281269066504E-4, 0.0, 3.181167488468268E-4, 1.437607820586544E-4, 0.0022471910112359553, 4.5591319412783806E-4, 0.0017908309455587394, 2.981317079634292E-4, 1.2554927809165097E-4, 0.0, 8.742022904100009E-5, 0.0, 2.3689821273459503E-4, 0.0, 0.0024235080278703423, 1.6558210388621197E-4, 0.0, 0.0, 4.0160642570281126E-4, 0.0, 9.403546480386889E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 8.01667468334135E-4, 0.0, 0.0, 1.4704801117564886E-4, 0.0015205271160669033, 5.39568345323741E-4, 0.0, 3.62844702467344E-4, 1.312060459745985E-4, 0.0012993762993762994, 5.640157924421884E-4, 0.0, 0.0, 0.0, 4.1605991262741833E-4, 0.0015225334957369061, 0.0, 0.0, 1.0841283607979184E-4, 7.32243104710764E-4, 2.3146362163413317E-4, 0.0, 0.0, 4.769285799451532E-4, 0.0, 0.004777070063694267, 0.0, 1.6244314489928524E-4, 0.0, 0.006172839506172839, 0.0, 6.985516695384902E-5, 5.014130732063087E-4, 4.918001778046796E-4, 0.0010787486515641855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013323710653416977, 0.0, 0.002430133657351154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014035087719298246
P, 1.818574464941294E-4, 0.0, 0.0, 1.2554927809165097E-4, 0.0, 0.0, 0.0, 1.6645859342488556E-4, 0.0, 0.0, 0.0036607687614399025, 0.0, 5.9646890408780024E-5, 7.18803910293272E-5, 8.988764044943821E-4, 2.735479164767028E-4, 1.7908309455587392E-4, 1.9875447197561946E-4, 1.2554927809165097E-4, 0.0, 0.0, 0.0, 1.0528809454870891E-4, 3.2169856844137045E-4, 3.029385034837928E-4, 1.4074478830328018E-4, 0.0, 7.201238613041443E-5, 0.0, 0.0, 9.403546480386889E-4, 0.0, 0.0, 0.0, 0.0056179775280898875, 0.003883495145631068, 4.81000481000481E-4, 0.0, 0.0, 7.352400558782443E-5, 8.447372867038351E-4, 2.9431000654022235E-4, 0.0014184397163120568, 0.00181422351233672, 1.661943249011581E-4, 2.598752598752599E-4, 5.640157924421884E-4, 0.0, 0.0, 0.0, 2.0802995631370917E-4, 0.0018270401948842874, 0.0, 0.0018359853121175031, 3.2523850823937554E-4, 0.0, 1.9288635136177764E-4, 0.0, 0.0, 2.384642899725766E-4, 0.0, 0.0, 0.0, 8.122157244964262E-5, 0.0, 0.0030864197530864196, 0.0, 1.3971033390769804E-4, 9.116601331023795E-5, 4.350540034426012E-4, 2.4894199651481205E-4, 0.0, 1.1241007194244605E-4, 7.547739452034116E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3309276633542443E-4, 0.0, 0.001215066828675577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0, 0.0
P, 0.011979859287800775, 0.012022327179046801, 0.0052696838189708614, 0.009290646578782173, 0.0, 0.11764705882352941, 0.013803680981595092, 0.013150228880565959, 0.0013961605584642235, 0.0012940795858945326, 0.026235509456985967, 0.0, 0.014315253698107206, 0.005319148936170213, 0.00943820224719101, 0.011671377769672654, 0.009491404011461318, 0.0018881674837683848, 0.009290646578782173, 0.0, 0.0013113034356150013, 0.016129032258064516, 0.004606354136506015, 0.01688917484317195, 0.022114510754316873, 0.0025913599258192174, 0.0020876826722338203, 0.00284448925215137, 0.010843373493975903, 0.016624040920716114, 0.03721117678667383, 0.0, 2.2116554240849277E-4, 0.0, 0.05056179775280899, 0.05631067961165048, 0.012185345518678852, 0.0, 0.014925373134328358, 7.352400558782443E-4, 0.022920538379230727, 0.009712230215827337, 0.0, 0.02177068214804064, 0.005668101186102656, 0.009615384615384616, 0.03595600676818951, 0.0, 0.0, 0.0016568047337278107, 0.026211774495527355, 0.034713763702801465, 0.005450843895711565, 0.004895960832313341, 0.0032523850823937554, 0.012692213814986576, 0.004860736054316797, 0.0, 0.0, 0.004968006041095346, 0.0, 0.044585987261146494, 0.0013332397726475336, 0.031189083820662766, 0.018159048215403883, 0.024691358024691357, 0.0, 0.003911889349415545, 0.017458291548910567, 0.010630449997162691, 0.013691809808314663, 0.0, 0.006632194244604317, 5.660804589025587E-4, 0.0, 0.0, 0.0016207455429497568, 0.01936026936026936, 0.0, 0.016043968245156276, 0.0, 0.012150668286755772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19696969696969696, 0.010050251256281407, 0.0, 0.0, 0.03864734299516908, 0.0011747430249632893, 0.0, 0.0, 0.0, 0.03859649122807018
P, 0.0013184664870824383, 0.00493774151996565, 0.0015499070055796653, 0.0020087884494664155, 0.002105263157894737, 0.0, 0.003067484662576687, 0.0018587876265778887, 0.0020942408376963353, 0.002264639275315432, 0.006711409395973154, 0.0, 0.0017894067122634007, 0.0010063254744105809, 0.008089887640449439, 0.009847724993161302, 0.004656160458452722, 9.937723598780973E-4, 0.0020087884494664155, 0.0, 0.0012238832065740012, 0.00967741935483871, 2.895422600089495E-4, 0.0019301914106482226, 0.0012117540139351712, 0.0010348881492888249, 0.03966597077244259, 4.680805098476938E-4, 0.0024096385542168677, 0.00639386189258312, 0.0169263836646964, 0.0, 9.952449408382174E-4, 0.0, 0.0449438202247191, 0.003883495145631068, 0.003367003367003367, 0.0, 0.007462686567164179, 0.0034556282626277478, 0.009855268344878076, 8.502289077828646E-4, 0.0, 0.03374455732946299, 0.0017319198068647002, 0.0, 0.00535815002820079, 0.0, 0.0, 0.0, 0.012065737466195133, 0.0048721071863581, 9.194194522886977E-4, 0.0036719706242350062, 8.673026886383347E-4, 0.00366121552355382, 0.0018517089730730654, 0.0, 0.0, 0.004292357219506379, 0.0, 0.01910828025477707, 4.911936004490913E-4, 5.685510071474983E-4, 3.1308703819661864E-4, 0.0, 0.0, 8.615470590974712E-4, 4.558300665511897E-4, 0.0020428622770348234, 0.0024064392996431833, 0.0, 0.002135791366906475, 1.886934863008529E-4, 0.0, 0.0, 0.0, 0.010942760942760943, 0.0, 0.004052628657080997, 0.0, 0.006075334143377886, 0.0, 0.005988023952095809, 0.0, 0.003875968992248062, 0.0, 0.0, 0.010050251256281407, 0.02857142857142857, 0.0, 0.01932367149758454, 2.936857562408223E-4, 0.0, 0.0, 0.0, 0.021052631578947368
P, 0.006978779509212216, 0.014383855732073852, 0.0037197768133911966, 0.01293157564344005, 0.023157894736842106, 0.0, 0.003067484662576687, 0.004161464835622139, 0.0, 0.0, 0.011592434411226357, 0.0, 0.006461746460951169, 0.004815986198964922, 0.03640449438202247, 0.010759551381416979, 0.009312320916905445, 0.0018881674837683848, 0.01293157564344005, 0.0, 0.003059708016435003, 0.016129032258064516, 0.0027638124819036086, 0.018980215538040857, 0.01969100272644653, 0.0012749821999238323, 0.0, 0.0020523530047168114, 0.0036144578313253013, 0.008312020460358057, 0.015180010746910264, 0.0, 1.1058277120424638E-4, 0.0, 0.02247191011235955, 0.02330097087378641, 0.015552348885682219, 0.0, 0.02736318407960199, 0.001544004117344313, 0.019597905051528974, 0.009761281883584041, 0.0, 0.026850507982583455, 0.0033763689164130017, 0.04495841995841996, 0.008037225042301184, 0.0, 0.004375951293759513, 0.0016568047337278107, 0.008529228208862077, 0.025578562728380026, 0.004006041899257897, 0.006119951040391677, 0.0031439722463139637, 0.004149377593360996, 0.005902322351670396, 0.0, 0.0, 0.002106434561424427, 0.0, 0.06369426751592357, 0.001122728229597923, 0.004873294346978557, 0.0031308703819661866, 0.04938271604938271, 0.0, 0.0019093745634052065, 0.022518005287628772, 0.008719995460306051, 0.013857771139324538, 0.0, 0.002810251798561151, 0.001698241376707676, 0.0, 0.0, 0.0016207455429497568, 0.03787878787878788, 0.0, 0.016266030089379893, 0.0, 0.027946537059538274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21212121212121213, 0.005025125628140704, 0.0, 0.0, 0.06280193236714976, 0.006754772393538913, 0.0, 0.0, 0.00940733772342427, 0.08070175438596491
DhR, 0.0028983530535001876, 0.007728638900815801, 0.005579665220086794, 0.00514752040175769, 0.0, 0.0, 0.02607361963190184, 0.004300180330142877, 6.980802792321117E-4, 0.003235198964736331, 0.007931665649786455, 0.0, 0.006839510100206776, 0.01128522139160437, 0.02606741573033708, 0.006382784717789733, 0.002328080229226361, 0.004637604346097788, 0.00514752040175769, 0.5922330097087378, 0.00987848588163301, 0.02258064516129032, 0.0070806243584006735, 0.007238217789930835, 0.06543471675249925, 9.024224661798553E-4, 0.081419624217119, 0.0030965326036078203, 0.007630522088353414, 0.0038363171355498722, 9.403546480386889E-4, 0.0, 0.0016587415680636957, 0.0948905109489051, 0.0, 0.06407766990291262, 0.010261343594676928, 0.0, 0.004975124378109453, 0.00764649658113374, 0.020104747423551277, 0.007439502943100066, 0.00425531914893617, 0.0021770682148040637, 0.0074612504810888354, 0.04495841995841996, 0.0019740552735476595, 0.49295774647887325, 0.00684931506849315, 0.002366863905325444, 0.0027043894320782193, 0.0843483556638246, 0.002429894266762987, 0.0036719706242350062, 0.01821335646140503, 0.010495484500854283, 0.005285086027312707, 0.2125, 0.1797752808988764, 0.012559119271889034, 0.288135593220339, 0.012738853503184714, 0.002245456459195846, 0.007634827810266406, 0.019411396368190358, 0.22530864197530864, 0.45454545454545453, 0.008312764867508033, 0.012899990883398669, 0.006658217791817201, 0.00406605260974193, 1.0, 0.006969424460431655, 0.0017737187712280173, 0.010498687664041995, 0.1, 0.14100486223662884, 0.03367003367003367, 0.0196078431372549, 0.0044412368844723256, 0.36363636363636365, 0.010935601458080195, 0.0, 0.38922155688622756, 0.0, 0.16279069767441862, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.00966183574879227, 0.01262848751835536, 0.0, 0.3333333333333333, 0.0018814675446848542, 0.0
DhR, 3.409827121764927E-4, 4.2936882782310007E-4, 0.0012399256044637321, 0.0016321406151914627, 0.002105263157894737, 0.0, 0.003067484662576687, 3.884033846580663E-4, 0.0, 6.470397929472663E-4, 0.0024405125076266015, 0.027777777777777776, 0.0016502306346429139, 0.0012938470385278895, 0.00853932584269663, 5.470958329534056E-4, 0.0010744985673352436, 3.9750894395123893E-4, 0.0016321406151914627, 0.009708737864077669, 0.004371011452050004, 0.0064516129032258064, 8.686267800268485E-4, 0.002091040694868908, 0.01847924871251136, 3.6428062854966634E-4, 0.018789144050104383, 9.001548266301804E-4, 0.001606425702811245, 0.0019181585677749361, 6.716818914562063E-4, 0.0, 5.529138560212319E-4, 0.014598540145985401, 0.0, 0.001941747572815534, 0.003367003367003367, 0.0, 0.004975124378109453, 0.0011028600838173665, 0.0027594751365658614, 0.001406147809025507, 0.00425531914893617, 0.001451378809869376, 0.001154613204576467, 0.004677754677754678, 1.410039481105471E-4, 0.014084507042253521, 0.0032343987823439876, 4.7337278106508875E-4, 0.0, 0.0060901339829476245, 2.626912720824851E-4, 0.0, 0.0022766695576756286, 0.002928972418843056, 9.644317568088882E-4, 0.025, 0.0449438202247191, 0.0019474583681093757, 0.05084745762711865, 0.009554140127388535, 7.017051434987018E-4, 0.001949317738791423, 0.0021916092673763305, 0.033950617283950615, 0.0, 0.0021887952312206025, 0.0020056522928252347, 0.001342992793235856, 0.001161729317069123, 0.0, 0.002585431654676259, 4.151256698618764E-4, 0.005249343832020997, 0.0, 0.019448946515397084, 0.020202020202020204, 0.00980392156862745, 6.106700716149448E-4, 0.0, 0.006075334143377886, 0.0, 0.0718562874251497, 0.0, 0.011627906976744186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.81057268722467E-4, 0.0, 0.0, 0.0, 0.0
DhR, 0.004444141348700288, 0.009016745384285102, 0.008369497830130192, 0.006779661016949152, 0.008421052631578947, 0.0, 0.029141104294478526, 0.005049244000554862, 0.0010471204188481676, 0.0, 6.101281269066504E-4, 0.0, 0.016005248926355974, 0.011357101782633697, 0.08943820224719101, 0.00884471596608006, 0.024534383954154727, 0.005664502451305155, 0.006779661016949152, 0.3883495145631068, 0.015211119853134015, 0.0935483870967742, 0.009765470769392751, 0.01881936625382017, 0.23265677067555288, 0.0014074478830328019, 0.027139874739039668, 0.006157059014150434, 0.002008032128514056, 0.01278772378516624, 0.00523911875335841, 0.0, 0.0018799071104721884, 0.0072992700729927005, 0.0056179775280898875, 0.08932038834951456, 0.03046336379669713, 0.022727272727272728, 0.012437810945273632, 0.010440408793471068, 0.020780537252914344, 0.010529758011772401, 0.0014184397163120568, 0.006168359941944848, 0.007216332528602918, 0.14163201663201663, 0.0035250987027636775, 0.0, 0.009703196347031963, 2.3668639053254438E-4, 0.002080299563137092, 0.07277710109622412, 9.85092270309319E-4, 0.0012239902080783353, 0.054098005203816135, 0.004637539663168172, 0.01388781729804799, 0.1375, 0.20224719101123595, 0.030483685068161043, 0.1864406779661017, 0.01910828025477707, 0.004490912918391692, 0.023391812865497075, 0.03005635566687539, 0.7037037037037037, 0.09090909090909091, 0.019769012247939272, 0.01549822226274045, 0.010649365388616718, 0.0076342212264542365, 0.0, 0.013826438848920864, 0.0013208544041059703, 0.010498687664041995, 0.1, 0.08914100486223663, 0.07323232323232323, 0.1568627450980392, 0.008937989230000555, 0.045454545454545456, 0.02187120291616039, 0.0, 0.7065868263473054, 0.0, 0.19767441860465115, 0.08, 0.0, 0.020100502512562814, 0.0, 0.0, 0.004830917874396135, 0.00499265785609398, 0.0, 0.0, 0.0037629350893697085, 0.0
